"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"245","RT @profcarroll: SCL Group boasted about getting strongman Duterte elected on since-deleted pages of its website. Extrajudicial killing is…",FALSE,0,NA,2018-04-06 22:07:49,FALSE,NA,"982379374765924352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WZRichard",104,TRUE,FALSE,NA,NA
"246","RT @JulianAssannge: Wait until the #FakeNews mainstream media finally realizes that #Amazon customer data was also used for @HillaryClinton…",FALSE,0,NA,2018-04-06 22:07:40,FALSE,NA,"982379336148897792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","goldz_mine",322,TRUE,FALSE,NA,NA
"247","RT @JulianAssannge: Wait until the #FakeNews mainstream media finally realizes that #Amazon customer data was also used for @HillaryClinton…",FALSE,0,NA,2018-04-06 22:07:39,FALSE,NA,"982379332831207424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Marla68983234",322,TRUE,FALSE,NA,NA
"248","RT @profcarroll: SCL Group boasted about getting strongman Duterte elected on since-deleted pages of its website. Extrajudicial killing is…",FALSE,0,NA,2018-04-06 22:07:25,FALSE,NA,"982379276241645568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ghaiac",104,TRUE,FALSE,NA,NA
"249","RT @profcarroll: SCL Group boasted about getting strongman Duterte elected on since-deleted pages of its website. Extrajudicial killing is…",FALSE,0,NA,2018-04-06 22:07:02,FALSE,NA,"982379176861806592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A_Holmesian",104,TRUE,FALSE,NA,NA
"250","RT @profcarroll: SCL Group boasted about getting strongman Duterte elected on since-deleted pages of its website. Extrajudicial killing is…",FALSE,0,NA,2018-04-06 22:07:00,FALSE,NA,"982379169538392065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrC46932583",104,TRUE,FALSE,NA,NA
"251","RT @profcarroll: SCL Group boasted about getting strongman Duterte elected on since-deleted pages of its website. Extrajudicial killing is…",FALSE,0,NA,2018-04-06 22:06:42,FALSE,NA,"982379095823708161",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PostimusMaximus",104,TRUE,FALSE,NA,NA
"252","RT @profcarroll: SCL Group boasted about getting strongman Duterte elected on since-deleted pages of its website. Extrajudicial killing is…",FALSE,0,NA,2018-04-06 22:06:38,FALSE,NA,"982379075749621761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thesixler",104,TRUE,FALSE,NA,NA
"253","RT @profcarroll: SCL Group boasted about getting strongman Duterte elected on since-deleted pages of its website. Extrajudicial killing is…",FALSE,0,NA,2018-04-06 22:06:34,FALSE,NA,"982379061044539392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CountAlabster",104,TRUE,FALSE,NA,NA
"254","RT @profcarroll: SCL Group boasted about getting strongman Duterte elected on since-deleted pages of its website. Extrajudicial killing is…",FALSE,0,NA,2018-04-06 22:06:25,FALSE,NA,"982379023643938816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fwdcrocblu",104,TRUE,FALSE,NA,NA
